CVE_ID,G:A:V,downstream_GA
CVE-2020-17523,org.apache.shiro:shiro-core:1.4.0,org.cristalise:cristalise-jooqdb
CVE-2020-17523,org.apache.shiro:shiro-core:1.4.0,org.cristalise:cristalise-js-rhino
CVE-2020-17523,org.apache.shiro:shiro-core:1.4.0,org.cristalise:cristalise-kernel
CVE-2020-17523,org.apache.shiro:shiro-core:1.4.0,org.cristalise:cristalise-ldap
CVE-2020-17523,org.apache.shiro:shiro-core:1.4.0,org.cristalise:cristalise-module-archetype
CVE-2020-17523,org.apache.shiro:shiro-core:1.4.0,org.cristalise:cristalise-restapi
CVE-2020-17523,org.apache.shiro:shiro-core:1.4.0,org.cristalise:cristalise-trigger
CVE-2020-17523,org.apache.shiro:shiro-core:1.4.0,org.cristalise:cristalise-wrapper
CVE-2020-17523,org.apache.shiro:shiro-core:1.4.0,org.cristalise:cristalise-xmldb
CVE-2020-17523,org.apache.shiro:shiro-core:1.4.0,org.cristalise:cristalise-xpath-outcomeinit
CVE-2020-17523,org.apache.shiro:shiro-core:1.4.0,org.daijie:daijie-shiro-spring-boot-starter
CVE-2020-17523,org.apache.shiro:shiro-core:1.4.0,org.elastos:did_client.lib
CVE-2020-17523,org.apache.shiro:shiro-core:1.4.0,org.fcrepo:fcrepo-auth-common
CVE-2020-17523,org.apache.shiro:shiro-core:1.4.0,org.fcrepo:fcrepo-auth-webac
CVE-2020-17523,org.apache.shiro:shiro-core:1.4.0,org.graylog2:graylog2-server
CVE-2020-17523,org.apache.shiro:shiro-core:1.4.0,org.iartisan:iartisan-admin-template
CVE-2020-17523,org.apache.shiro:shiro-core:1.4.0,org.iartisan:iartisan-runtime
CVE-2020-17523,org.apache.shiro:shiro-core:1.4.0,org.iherus.shiro:shiro-redis
CVE-2020-17523,org.apache.shiro:shiro-core:1.4.0,org.nanoframework:nano-ext-shiro
CVE-2020-17523,org.apache.shiro:shiro-core:1.4.0,org.nanoframework:nano-ext-shiro-client
CVE-2020-17523,org.apache.shiro:shiro-core:1.4.0,org.neo4j:neo4j-security-enterprise
CVE-2020-17523,org.apache.shiro:shiro-core:1.4.0,org.nuiton.web:nuiton-security
CVE-2020-17523,org.apache.shiro:shiro-core:1.4.0,org.pac4j:pac4j-config
CVE-2020-17523,org.apache.shiro:shiro-core:1.4.0,org.pac4j:pac4j-core
CVE-2020-17523,org.apache.shiro:shiro-core:1.4.0,org.pac4j:play-pac4j_2.11
CVE-2020-17523,org.apache.shiro:shiro-core:1.4.0,org.pac4j:play-pac4j_2.12
CVE-2020-17523,org.apache.shiro:shiro-core:1.4.0,org.sidao:jsets-shiro-spring-boot-starter
CVE-2020-17523,org.apache.shiro:shiro-core:1.4.0,org.telegram:telegrambots-chat-session-bot
CVE-2020-17523,org.apache.shiro:shiro-core:1.4.0,org.wicketstuff:wicketstuff-shiro
CVE-2020-17523,org.apache.shiro:shiro-core:1.4.0,top.naivete.framework:admin-spring-boot-starter
CVE-2020-17523,org.apache.shiro:shiro-core:1.4.0,top.plong:ms-workable-flow-api
CVE-2020-17523,org.apache.shiro:shiro-core:1.4.0,top.plong:ms-workable-flow-idm
CVE-2020-17523,org.apache.shiro:shiro-core:1.4.0,top.plong:ms-workable-flow-modeler
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,cn.javaer.wechat:wechat-pay
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,com.assist4j:assist4j-core
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,com.centit.framework:centit-persistence-hibernate-config
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,com.cifaz.tools:java-tools
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,com.consol.citrus:citrus-admin-connector
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,com.consol.citrus:citrus-http
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,com.consol.citrus:citrus-simulator-starter
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,com.github.JoeKerouac:net
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,com.github.demon214:dstudio.web
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,com.github.fartherp:framework-core
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,com.github.mswolfe:spring-query-filter
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,com.github.nic-luo:rober-base
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,com.github.nic-luo:rober-dataform
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,com.github.nic-luo:rober-office
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,com.github.nic-luo:rober-runtime
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,com.github.nic-luo:rober-sql
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,com.github.rlon008:testamation-core
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,com.mercateo.rest:rest-schemagen-spring
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,com.themodernway:themodernway-server-core
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,com.trasier:trasier-client-spring4
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,com.trasier:trasier-client-spring4-interceptor
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,com.wavemaker.app.build:wavemaker-app-build-utils
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,com.wavemaker.commons:wavemaker-commons-util
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,com.wavemaker.studio:wavemaker-workspace-sync-plugin
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,com.zoomlion:cloud-common-web
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,de.otto.edison:edison-hmac
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,group.rober:rober-base
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,group.rober:rober-dataform
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,group.rober:rober-office
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,group.rober:rober-pagelet
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,group.rober:rober-runtime
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,group.rober:rober-sql
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,group.rober:rober-webruntime
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,io.bitbucket.hprotravel:spring-compass-api-client
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,io.github.traeric.sirvia:lsirvia
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,io.github.weikaiyu-bit:sensitive-replace
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,io.micrometer:micrometer-spring-legacy
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,it.siegert:corem-dtm-view
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,me.wuwenbin:template-modules-scanner
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,net.dreamlu:lutool-boot
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,net.dreamlu:lutool-core
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,net.dreamlu:lutool-excel
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,net.dreamlu:lutool-ueditor
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,net.jrouter:jrouter-servlet
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,org.apache.ranger:ranger-kms
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,org.apereo.cas:cas-management-webapp-support-ldap
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,org.atmosphere:atmosphere-spring
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,org.beangle.struts:beangle-struts-s1
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,org.cloudfoundry:cloudfoundry-client-reactor
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,org.codegas:codegas-webservice-spring
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,org.flowable:flowable-common-rest
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,org.flowable:flowable-dmn-rest
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,org.grails:grails-console
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,org.jamgo:jamgo-web-services
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,org.nutz:nutzboot-core
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,org.onetwo4j:onetwo-dbm
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,org.onetwo4j:onetwo-spring
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,org.onetwo4j:onetwo-wechat
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,org.openehealth.ipf.boot:ipf-fhir-dstu2-spring-boot-starter
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,org.sakaiproject.jsf:jsf-app
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,org.sakaiproject.kernel:sakai-component-manager
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,org.sakaiproject.kernel:sakai-kernel-api
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,org.sakaiproject.rsf:sakai-rsf-core
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,org.springframework:spring-webmvc-portlet
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,org.springframework:spring-websocket
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,org.wicketstuff:wicketstuff-springreference
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,org.zalando:riptide-httpclient
CVE-2018-11039,org.springframework:spring-web:4.3.14.RELEASE,tech.picnic.reactive-support:rxjava-support
CVE-2013-2134,org.apache.struts:struts2-core:2.1.8.1,com.googlecode.rapid-framework:rapid-core
CVE-2013-2134,org.apache.struts:struts2-core:2.1.8.1,com.toolazydogs.shiro:shiro-struts2
CVE-2013-2134,org.apache.struts:struts2-core:2.1.8.1,com.tr8nhub:struts2-clientsdk
CVE-2013-2134,org.apache.struts:struts2-core:2.1.8.1,com.translationexchange:tml-struts2
CVE-2013-2134,org.apache.struts:struts2-core:2.1.8.1,com.yasudanetwork.struts2:flush-scope-plugin
CVE-2013-2134,org.apache.struts:struts2-core:2.1.8.1,org.nutz:nutz-integration-struts2
CVE-2020-1954,org.apache.cxf:cxf-rt-management:3.0.2,io.fabric8:fabric-cxf-plugins
CVE-2020-1954,org.apache.cxf:cxf-rt-management:3.0.2,io.fabric8:rest-utils
CVE-2020-1954,org.apache.cxf:cxf-rt-management:3.0.2,io.fabric8.jube.images.examples:cxf-cdi
CVE-2020-1954,org.apache.cxf:cxf-rt-management:3.0.2,io.fabric8.jube.images.fabric8:api-registry
CVE-2020-1954,org.apache.cxf:cxf-rt-management:3.0.2,org.jboss.ws.cxf:jbossws-cxf-server
CVE-2017-4995,org.springframework.security:spring-security-core:4.2.2.RELEASE,com.erudika:para-server
CVE-2017-4995,org.springframework.security:spring-security-core:4.2.2.RELEASE,com.github.dtrunk90:recaptcha-spring-integration
CVE-2017-4995,org.springframework.security:spring-security-core:4.2.2.RELEASE,com.github.nyla-solutions:gedi-geode-spring-security
CVE-2017-4995,org.springframework.security:spring-security-core:4.2.2.RELEASE,com.pep1:pep1-commons
CVE-2017-4995,org.springframework.security:spring-security-core:4.2.2.RELEASE,com.themodernway:themodernway-server-core
CVE-2017-4995,org.springframework.security:spring-security-core:4.2.2.RELEASE,com.truward.orion:user-service-spring-security
CVE-2017-4995,org.springframework.security:spring-security-core:4.2.2.RELEASE,de.terrestris:shogun2-core
CVE-2017-4995,org.springframework.security:spring-security-core:4.2.2.RELEASE,fm.pattern:tokamak-authorization
CVE-2017-4995,org.springframework.security:spring-security-core:4.2.2.RELEASE,io.choerodon:choerodon-starter-mybatis-mapper
CVE-2017-4995,org.springframework.security:spring-security-core:4.2.2.RELEASE,io.oasp.java.modules:oasp4j-service
CVE-2017-4995,org.springframework.security:spring-security-core:4.2.2.RELEASE,org.bitbucket.askllc.fermenter.stout:stout-cookbook-domain-client
CVE-2017-4995,org.springframework.security:spring-security-core:4.2.2.RELEASE,org.mitre:openid-connect-common
CVE-2017-4995,org.springframework.security:spring-security-core:4.2.2.RELEASE,org.openehealth.ipf.boot:ipf-atna-spring-boot-starter
CVE-2017-4995,org.springframework.security:spring-security-core:4.2.2.RELEASE,ua.profitsoft.social:spring-social-botframework-config
CVE-2017-4995,org.springframework.security:spring-security-core:4.2.2.RELEASE,ua.profitsoft.social:spring-social-botframework-core
CVE-2017-4995,org.springframework.security:spring-security-core:4.2.2.RELEASE,ua.profitsoft.social:spring-social-botframework-directline
CVE-2017-4995,org.springframework.security:spring-security-core:4.2.2.RELEASE,ua.profitsoft.social:spring-social-botframework-service
CVE-2017-4995,org.springframework.security:spring-security-core:4.2.2.RELEASE,ua.profitsoft.social:spring-social-botframework-text
CVE-2019-13237,org.opencms:opencms-core:10.5.1,de.eonas.portal:opencmsinstaller
CVE-2019-13237,org.opencms:opencms-core:10.5.1,de.eonas.portal:opencmsportaldriver
CVE-2019-13237,org.opencms:opencms-core:10.5.1,org.opencms:opencms-gwt
CVE-2019-13237,org.opencms:opencms-core:10.5.1,org.opencms:opencms-setup
CVE-2019-13237,org.opencms:opencms-core:10.5.1,org.opencms:opencms-test
CVE-2019-13237,org.opencms:opencms-core:10.5.1,org.opencms:opencms-widgetset
CVE-2019-13237,org.opencms:opencms-core:10.5.1,org.opencms:org.opencms.editors.codemirror
CVE-2019-13237,org.opencms:opencms-core:10.5.1,org.opencms:org.opencms.editors.tinymce
CVE-2019-13237,org.opencms:opencms-core:10.5.1,org.opencms:org.opencms.gwt
CVE-2019-13237,org.opencms:opencms-core:10.5.1,org.opencms:org.opencms.ugc
CVE-2019-13237,org.opencms:opencms-core:10.5.1,org.opencms:org.opencms.workplace
CVE-2019-13237,org.opencms:opencms-core:10.5.1,org.opencms:org.opencms.workplace.administration
CVE-2019-13237,org.opencms:opencms-core:10.5.1,org.opencms:org.opencms.workplace.explorer
CVE-2019-13237,org.opencms:opencms-core:10.5.1,org.opencms:org.opencms.workplace.tools.accounts
CVE-2019-13237,org.opencms:opencms-core:10.5.1,org.opencms:org.opencms.workplace.tools.cache
CVE-2019-13237,org.opencms:opencms-core:10.5.1,org.opencms:org.opencms.workplace.tools.content
CVE-2019-13237,org.opencms:opencms-core:10.5.1,org.opencms:org.opencms.workplace.tools.database
CVE-2019-13237,org.opencms:opencms-core:10.5.1,org.opencms:org.opencms.workplace.tools.galleryoverview
CVE-2019-13237,org.opencms:opencms-core:10.5.1,org.opencms:org.opencms.workplace.tools.git
CVE-2019-13237,org.opencms:opencms-core:10.5.1,org.opencms:org.opencms.workplace.tools.history
CVE-2019-13237,org.opencms:opencms-core:10.5.1,org.opencms:org.opencms.workplace.tools.link
CVE-2019-13237,org.opencms:opencms-core:10.5.1,org.opencms:org.opencms.workplace.tools.modules
CVE-2019-13237,org.opencms:opencms-core:10.5.1,org.opencms:org.opencms.workplace.tools.projects
CVE-2019-13237,org.opencms:opencms-core:10.5.1,org.opencms:org.opencms.workplace.tools.publishqueue
CVE-2019-13237,org.opencms:opencms-core:10.5.1,org.opencms:org.opencms.workplace.tools.scheduler
CVE-2019-13237,org.opencms:opencms-core:10.5.1,org.opencms:org.opencms.workplace.tools.searchindex
CVE-2019-13237,org.opencms:opencms-core:10.5.1,org.opencms:org.opencms.workplace.tools.sites
CVE-2019-13237,org.opencms:opencms-core:10.5.1,org.opencms:org.opencms.workplace.tools.workplace
CVE-2019-0207,org.apache.tapestry:tapestry-ioc:5.3.1,com.flowlogix:flowlogix-tapestry
CVE-2019-0207,org.apache.tapestry:tapestry-ioc:5.3.1,com.ganshane:taobao-core
CVE-2019-0207,org.apache.tapestry:tapestry-ioc:5.3.1,com.github.corner:lichen-orm
CVE-2019-0207,org.apache.tapestry:tapestry-ioc:5.3.1,com.github.lltyk:tapestry-spring-security
CVE-2019-0207,org.apache.tapestry:tapestry-ioc:5.3.1,org.chenillekit:chenillekit-access
CVE-2019-0207,org.apache.tapestry:tapestry-ioc:5.3.1,org.chenillekit:chenillekit-core
CVE-2019-0207,org.apache.tapestry:tapestry-ioc:5.3.1,org.chenillekit:chenillekit-google
CVE-2019-0207,org.apache.tapestry:tapestry-ioc:5.3.1,org.chenillekit:chenillekit-image
CVE-2019-0207,org.apache.tapestry:tapestry-ioc:5.3.1,org.chenillekit:chenillekit-ldap
CVE-2019-0207,org.apache.tapestry:tapestry-ioc:5.3.1,org.chenillekit:chenillekit-lucene
CVE-2019-0207,org.apache.tapestry:tapestry-ioc:5.3.1,org.chenillekit:chenillekit-mail
CVE-2019-0207,org.apache.tapestry:tapestry-ioc:5.3.1,org.chenillekit:chenillekit-quartz
CVE-2019-0207,org.apache.tapestry:tapestry-ioc:5.3.1,org.chenillekit:chenillekit-reports
CVE-2019-0207,org.apache.tapestry:tapestry-ioc:5.3.1,org.chenillekit:chenillekit-scripting
CVE-2019-0207,org.apache.tapestry:tapestry-ioc:5.3.1,org.chenillekit:chenillekit-tapestry
CVE-2019-0207,org.apache.tapestry:tapestry-ioc:5.3.1,org.chenillekit:chenillekit-template
CVE-2019-0207,org.apache.tapestry:tapestry-ioc:5.3.1,org.chenillekit:chenillekit-test
CVE-2019-0207,org.apache.tapestry:tapestry-ioc:5.3.1,org.tynamo:tapestry-jdo-core
CVE-2019-0207,org.apache.tapestry:tapestry-ioc:5.3.1,org.tynamo:tapestry-security
CVE-2019-0207,org.apache.tapestry:tapestry-ioc:5.3.1,se.unbound:tapestry-breadcrumbs
CVE-2019-0207,org.apache.tapestry:tapestry-ioc:5.3.1,se.unbound:tapestry-mfautocomplete
CVE-2013-1768,org.apache.openjpa:openjpa-kernel:2.1.1,org.wildfly:jipijapa-openjpa
CVE-2013-1768,org.apache.openjpa:openjpa-kernel:2.1.1,org.wildfly:wildfly-jpa-openjpa
CVE-2017-7657,org.eclipse.jetty:jetty-http:9.3.20.v20170531,com.hubspot:SingularityS3Downloader
CVE-2017-7657,org.eclipse.jetty:jetty-http:9.3.20.v20170531,org.apache.oozie:oozie-server
CVE-2017-7657,org.eclipse.jetty:jetty-http:9.3.20.v20170531,org.apache.solr:solr-analysis-extras
CVE-2017-7657,org.eclipse.jetty:jetty-http:9.3.20.v20170531,org.apache.solr:solr-analytics
CVE-2017-7657,org.eclipse.jetty:jetty-http:9.3.20.v20170531,org.apache.spark:spark-mesos_2.11
CVE-2017-7657,org.eclipse.jetty:jetty-http:9.3.20.v20170531,org.apache.spark:spark-yarn_2.11
CVE-2017-7657,org.eclipse.jetty:jetty-http:9.3.20.v20170531,org.apache.spark:spark-streaming_2.11
CVE-2017-7657,org.eclipse.jetty:jetty-http:9.3.20.v20170531,org.apache.spark:spark-repl_2.11
CVE-2017-7657,org.eclipse.jetty:jetty-http:9.3.20.v20170531,org.apache.sentry:sentry-tests-solr
CVE-2020-8570,io.kubernetes:client-java:5.0.0,com.github.javaito:hcjf
CVE-2020-8570,io.kubernetes:client-java:5.0.0,group.idealworld.dew:dew-maven-plugin
CVE-2020-8570,io.kubernetes:client-java:5.0.0,io.alauda:cluster-registry-client-java
CVE-2020-8570,io.kubernetes:client-java:5.0.0,io.alauda:devops-client-java
CVE-2020-8570,io.kubernetes:client-java:5.0.0,io.bitbucket.dkrypton:origins
CVE-2020-8570,io.kubernetes:client-java:5.0.0,io.kabanero:operator-java-bindings
CVE-2020-8570,io.kubernetes:client-java:5.0.0,io.kubernetes:client-java-examples
CVE-2020-8570,io.kubernetes:client-java:5.0.0,io.kubernetes:client-java-extended
CVE-2020-8570,io.kubernetes:client-java:5.0.0,ms.dew:dew-maven-plugin
CVE-2020-8570,io.kubernetes:client-java:5.0.0,net.rossonet:ar4k-seed
CVE-2011-4905,org.apache.activemq:activemq-core:5.4.2,org.codehaus.fabric3:fabric3-activemq
CVE-2016-1000338,org.bouncycastle:bcprov-jdk14:1.50,com.baomidou:kisso
CVE-2016-1000338,org.bouncycastle:bcprov-jdk14:1.50,com.baomidou:spring-wind
CVE-2016-1000338,org.bouncycastle:bcprov-jdk14:1.50,com.klinec:gradle-javacard
CVE-2016-1000338,org.bouncycastle:bcprov-jdk14:1.50,fr.bmartel:gradle-javacard
CVE-2016-1000338,org.bouncycastle:bcprov-jdk14:1.50,org.bouncycastle:bcmail-jdk14
CVE-2016-1000338,org.bouncycastle:bcprov-jdk14:1.50,org.bouncycastle:bcpg-jdk14
CVE-2016-1000338,org.bouncycastle:bcprov-jdk14:1.50,org.bouncycastle:bcpkix-jdk14
CVE-2016-1000338,org.bouncycastle:bcprov-jdk14:1.50,wang.leq:kisso
CVE-2016-6793,org.apache.wicket:wicket-util:1.5.2,org.smallmind:smallmind-wicket
CVE-2016-6793,org.apache.wicket:wicket-util:1.5.2,org.wicketstuff:wicketstuff-bundle
CVE-2016-6793,org.apache.wicket:wicket-util:1.5.2,org.wicketstuff:wicketstuff-security-swarm
CVE-2016-6793,org.apache.wicket:wicket-util:1.5.2,org.wicketstuff:wicketstuff-security-wasp
CVE-2016-6793,org.apache.wicket:wicket-util:1.5.2,org.wicketstuff:wicketstuff-security-wicomsec
CVE-2016-9177,com.sparkjava:spark-core:2.3,br.com.logiquesistemas:easy-spark
CVE-2016-9177,com.sparkjava:spark-core:2.3,com.conveyal:r5
CVE-2016-9177,com.sparkjava:spark-core:2.3,com.github.avarabyeu.jashing:jashing
