source_row_index,CVE_ID,Commit Message,Links in Message,Link Presence,PATCH,repository,first_patch_url,page_status,page_error,clickable_links,recovered_first_link,recovered_first_link_type,recovery_status,failure_reason,recovered_link_clean,recovered_link_type_for_created_date,recovered_link,mined_recovered_link_type,recovered_link_created_at,recovered_link_created_date_source,recovered_link_created_date_status,recovered_link_created_date_reason,created_date_kind
85,CVE-2021-21409,"Merge pull request from GHSA-f256-j965-7f32

Motivation:

We also need to ensure that all the header validation is done when a single header with the endStream flag is received

Modifications:

- Adjust code to always enforce the validation
- Add more unit tests

Result:

Always correctly validate",,contains links,https://github.com/netty/netty/commit/b0fa4d5aab4215f3c22ce6123dd8dd5f38dc0432,netty/netty,https://github.com/netty/netty/commit/b0fa4d5aab4215f3c22ce6123dd8dd5f38dc0432,200,,https://github.com/advisories/GHSA-f256-j965-7f32; https://github.com/netty/netty/commit/5867de70d7159415652da2f390f111d59ef0c5a9,https://github.com/advisories/GHSA-f256-j965-7f32,github advisory,successful,,https://github.com/advisories/GHSA-f256-j965-7f32,github advisory,https://github.com/advisories/GHSA-f256-j965-7f32,github advisory,2021-03-30T15:10:38Z,https://api.github.com/advisories/GHSA-f256-j965-7f32,ok,GitHub advisory API exposes published_at; used as advisory availability date,published_at
86,CVE-2017-3164,SOLR-12770: Make it possible to configure a host whitelist for distributed search,,contains links,https://github.com/apache/solr/commit/8b54b20,apache/solr,https://github.com/apache/solr/commit/8b54b20,200,,https://issues.apache.org/jira/browse/SOLR-12770; https://github.com/apache/solr/commit/b7f99fe55a6fb6e7b38828676750b3512d6899a1,https://issues.apache.org/jira/browse/SOLR-12770,apache issue tracker,successful,,https://issues.apache.org/jira/browse/SOLR-12770,jira issue tracker,https://issues.apache.org/jira/browse/SOLR-12770,jira issue tracker,2018-09-14T14:45:00Z,https://issues.apache.org/jira/browse/SOLR-12770,ok,parsed from Jira HTML fallback,created_at
87,CVE-2015-0899,Fixed CVE-2014-0114,,contains links,https://github.com/kawasima/struts1-forever/commit/212bb0f7c57617b7b9c44cb1e056bd1e597c8e16,kawasima/struts1-forever,https://github.com/kawasima/struts1-forever/commit/212bb0f7c57617b7b9c44cb1e056bd1e597c8e16,200,,https://github.com/advisories/GHSA-p66x-2cv9-qq3v; https://github.com/kawasima/struts1-forever/commit/b6f974288d16d53ab2a5cb6101d32bbddc187cf1,https://github.com/advisories/GHSA-p66x-2cv9-qq3v,github advisory,successful,,https://github.com/advisories/GHSA-p66x-2cv9-qq3v,github advisory,https://github.com/advisories/GHSA-p66x-2cv9-qq3v,github advisory,2020-06-10T23:38:01Z,https://api.github.com/advisories/GHSA-p66x-2cv9-qq3v,ok,GitHub advisory API exposes published_at; used as advisory availability date,published_at
88,CVE-2015-1833,not found,,contains links,https://github.com/apache/jackrabbit/commit/3903739363b79deb7579802fbc27b9b7448218b2;https://github.com/apache/jackrabbit/commit/89c5c4ed6ab250ad609829517f167d2dbe0abdd0,apache/jackrabbit,https://github.com/apache/jackrabbit/commit/3903739363b79deb7579802fbc27b9b7448218b2,200,,https://issues.apache.org/jira/browse/JCR-3883; https://svn.apache.org/repos/asf/jackrabbit/trunk@1680757; https://github.com/apache/jackrabbit/commit/5c0db2cd201fa0aad5cde0a5051758994831de5c,https://issues.apache.org/jira/browse/JCR-3883,apache issue tracker,successful,,https://issues.apache.org/jira/browse/JCR-3883,jira issue tracker,https://issues.apache.org/jira/browse/JCR-3883,jira issue tracker,2015-05-21T08:06:00Z,https://issues.apache.org/jira/browse/JCR-3883,ok,parsed from Jira HTML fallback,created_at
89,CVE-2022-21724,"Merge pull request from GHSA-v7wg-cpwc-24m4

This ensures arbitrary classes can't be passed instead of
AuthenticationPlugin, SocketFactory, SSLSocketFactory, CallbackHandler, HostnameVerifier",,contains links,https://github.com/pgjdbc/pgjdbc/commit/f4d0ed69c0b3aae8531d83d6af4c57f22312c813,pgjdbc/pgjdbc,https://github.com/pgjdbc/pgjdbc/commit/f4d0ed69c0b3aae8531d83d6af4c57f22312c813,200,,https://github.com/advisories/GHSA-v7wg-cpwc-24m4; https://github.com/pgjdbc/pgjdbc/commit/d6e53121f7902d41222079cc6a1c2c7274153b18,https://github.com/advisories/GHSA-v7wg-cpwc-24m4,github advisory,successful,,https://github.com/advisories/GHSA-v7wg-cpwc-24m4,github advisory,https://github.com/advisories/GHSA-v7wg-cpwc-24m4,github advisory,2022-02-02T00:04:20Z,https://api.github.com/advisories/GHSA-v7wg-cpwc-24m4,ok,GitHub advisory API exposes published_at; used as advisory availability date,published_at
90,CVE-2020-10727,ARTEMIS-2643 allow masked password when resetting via mgmnt,,contains links,https://github.com/apache/activemq-artemis/commit/ed7fee6d9cd94177dae30f2440e8bd07ddb5522a,apache/activemq-artemis,https://github.com/apache/activemq-artemis/commit/ed7fee6d9cd94177dae30f2440e8bd07ddb5522a,200,,https://issues.apache.org/jira/browse/ARTEMIS-2643; https://github.com/apache/artemis/commit/b156b7d3b3f10d807f4c71163d2b7cdec566794d,https://issues.apache.org/jira/browse/ARTEMIS-2643,apache issue tracker,successful,,https://issues.apache.org/jira/browse/ARTEMIS-2643,jira issue tracker,https://issues.apache.org/jira/browse/ARTEMIS-2643,jira issue tracker,2020-03-04T19:06:00Z,https://issues.apache.org/jira/browse/ARTEMIS-2643,ok,parsed from Jira HTML fallback,created_at
91,CVE-2021-32623,"Merge pull request from GHSA-9gwx-9cwp-5c2m

Guard XML parsing against XXE and billion laugh attacks (9.x version)",,contains links,https://github.com/opencast/opencast/commit/16b0d641713fe31b8518fcf14fc5e4e815d81206,opencast/opencast,https://github.com/opencast/opencast/commit/16b0d641713fe31b8518fcf14fc5e4e815d81206,200,,https://github.com/advisories/GHSA-9gwx-9cwp-5c2m; https://github.com/opencast/opencast/commit/969bbd17a22816f21952906d6cb43b6a59ae6b5a; https://github.com/opencast/opencast/commit/bf21b22b7ef0c26922a3aea5a9972e51f581ad18,https://github.com/advisories/GHSA-9gwx-9cwp-5c2m,github advisory,successful,,https://github.com/advisories/GHSA-9gwx-9cwp-5c2m,github advisory,https://github.com/advisories/GHSA-9gwx-9cwp-5c2m,github advisory,2021-06-17T20:11:35Z,https://api.github.com/advisories/GHSA-9gwx-9cwp-5c2m,ok,GitHub advisory API exposes published_at; used as advisory availability date,published_at
92,CVE-2017-15717,"SLING-7323 - Optimise URL handling

* added better decoding for URLs",,contains links,https://github.com/apache/sling-org-apache-sling-xss/commit/ec6764d165abc4df8cffd8439761bb2228887db9,apache/sling-org-apache-sling-xss,https://github.com/apache/sling-org-apache-sling-xss/commit/ec6764d165abc4df8cffd8439761bb2228887db9,200,,https://issues.apache.org/jira/browse/SLING-7323; https://github.com/apache/sling-org-apache-sling-xss/commit/11011d55eb929415b781c1bd79a11bb8d0f599e8,https://issues.apache.org/jira/browse/SLING-7323,apache issue tracker,successful,,https://issues.apache.org/jira/browse/SLING-7323,jira issue tracker,https://issues.apache.org/jira/browse/SLING-7323,jira issue tracker,2017-12-22T09:12:00Z,https://issues.apache.org/jira/browse/SLING-7323,ok,parsed from Jira HTML fallback,created_at
93,CVE-2019-10093,"prep for 1.22 rc2

(cherry picked from commit 22ff7564f2641ba195f192d7c59e9df4a3a10747)",,contains links,https://github.com/apache/tika/commit/81c21ab0aac6b3e4102a1a8906c8c7eab6f96dae,apache/tika,https://github.com/apache/tika/commit/81c21ab0aac6b3e4102a1a8906c8c7eab6f96dae,200,,https://github.com/apache/tika/commit/22ff7564f2641ba195f192d7c59e9df4a3a10747; https://github.com/apache/tika/commit/ed461e1dde10733a1936a35653762e62a1692aea,https://github.com/apache/tika/commit/22ff7564f2641ba195f192d7c59e9df4a3a10747,github commit,successful,,https://github.com/apache/tika/commit/22ff7564f2641ba195f192d7c59e9df4a3a10747,github commit,https://github.com/apache/tika/commit/22ff7564f2641ba195f192d7c59e9df4a3a10747,github commit,2019-07-24T12:14:01Z,https://api.github.com/repos/apache/tika/commits/22ff7564f2641ba195f192d7c59e9df4a3a10747,ok,GitHub commit URL has no created_at; used commit committer date,commit_committer_date
94,CVE-2020-26259,Fix and document CVE-2020-26259.,,contains links,https://github.com/x-stream/xstream/commit/0bcbf50126a62dfcd65f93a0da0c6d1ae92aa738,x-stream/xstream,https://github.com/x-stream/xstream/commit/0bcbf50126a62dfcd65f93a0da0c6d1ae92aa738,200,,https://github.com/advisories/GHSA-jfvx-7wrx-43fh; https://github.com/x-stream/xstream/commit/6740c04b217aef02d44fba26402b35e0f6f493ce,https://github.com/advisories/GHSA-jfvx-7wrx-43fh,github advisory,successful,,https://github.com/advisories/GHSA-jfvx-7wrx-43fh,github advisory,https://github.com/advisories/GHSA-jfvx-7wrx-43fh,github advisory,2020-12-21T16:28:26Z,https://api.github.com/advisories/GHSA-jfvx-7wrx-43fh,ok,GitHub advisory API exposes published_at; used as advisory availability date,published_at
95,CVE-2017-12625,"HIVE-17664: Refactor and add new tests (Jesus Camacho Rodriguez, reviewed by Ashutosh Chauhan)",,contains links,https://github.com/apache/hive/commit/8ffd8ea8eb8bfecb8770fb99e5f17877bb79a434,apache/hive,https://github.com/apache/hive/commit/8ffd8ea8eb8bfecb8770fb99e5f17877bb79a434,200,,https://issues.apache.org/jira/browse/HIVE-17664; https://github.com/apache/hive/commit/c17dbd123e80da716a6f9c9402282785b23373e0,https://issues.apache.org/jira/browse/HIVE-17664,apache issue tracker,successful,,https://issues.apache.org/jira/browse/HIVE-17664,jira issue tracker,https://issues.apache.org/jira/browse/HIVE-17664,jira issue tracker,2017-10-02T17:02:00Z,https://issues.apache.org/jira/browse/HIVE-17664,ok,parsed from Jira HTML fallback,created_at
96,CVE-2018-8027,CAMEL-12444: Improved DTD handling in validator component.,,contains links,https://github.com/apache/camel/commit/24eefa559fe6b310629d2bf00663d2679ec81b9;https://github.com/apache/camel/commit/3fe03e361725b66c1c3eaa40bb11577fb3dc17b,apache/camel,https://github.com/apache/camel/commit/24eefa559fe6b310629d2bf00663d2679ec81b9,200,,https://issues.apache.org/jira/browse/CAMEL-12444; https://github.com/apache/camel/commit/750c8e42d445520e96ea3cfa8db833ec164ab2dd,https://issues.apache.org/jira/browse/CAMEL-12444,apache issue tracker,successful,,https://issues.apache.org/jira/browse/CAMEL-12444,jira issue tracker,https://issues.apache.org/jira/browse/CAMEL-12444,jira issue tracker,2018-04-16T08:54:00Z,https://issues.apache.org/jira/browse/CAMEL-12444,ok,parsed from Jira HTML fallback,created_at
97,CVE-2018-8016,"Remove dependencies on JVM internals for JMX support

Patch by Sam Tunnicliffe; reviewed by Jason Brown for CASSANDRA-14173",,contains links,https://github.com/apache/cassandra/commit/28ee665b3c0c9238b61a871064f024d54cddcc79,apache/cassandra,https://github.com/apache/cassandra/commit/28ee665b3c0c9238b61a871064f024d54cddcc79,200,,https://issues.apache.org/jira/browse/CASSANDRA-14173; https://github.com/apache/cassandra/commit/6b00767427706124e016e4f471c2266899387163,https://issues.apache.org/jira/browse/CASSANDRA-14173,apache issue tracker,successful,,https://issues.apache.org/jira/browse/CASSANDRA-14173,jira issue tracker,https://issues.apache.org/jira/browse/CASSANDRA-14173,jira issue tracker,2018-01-18T09:14:00Z,https://issues.apache.org/jira/browse/CASSANDRA-14173,ok,parsed from Jira HTML fallback,created_at
98,CVE-2018-1295,ignite-6643 Marshalling improvements,,contains links,https://github.com/apache/ignite/commit/340569b8f4e14a4cb61a9407ed2d9aa4a20bdf49,apache/ignite,https://github.com/apache/ignite/commit/340569b8f4e14a4cb61a9407ed2d9aa4a20bdf49,200,,https://issues.apache.org/jira/browse/IGNITE-6643; https://github.com/apache/ignite/commit/ce96e4f3ed7c151b7f3e845981d7470d707c4050,https://issues.apache.org/jira/browse/IGNITE-6643,apache issue tracker,successful,,https://issues.apache.org/jira/browse/IGNITE-6643,jira issue tracker,https://issues.apache.org/jira/browse/IGNITE-6643,jira issue tracker,2017-10-16T17:40:00Z,https://issues.apache.org/jira/browse/IGNITE-6643,ok,parsed from Jira HTML fallback,created_at
99,CVE-2018-8041,"CAMEL-12630: better attachment handling in came...

...l-mail component",,contains links,https://github.com/apache/camel/commit/63c7c080de4d18f9ceb25843508710df2c2c6d4,apache/camel,https://github.com/apache/camel/commit/63c7c080de4d18f9ceb25843508710df2c2c6d4,200,,https://issues.apache.org/jira/browse/CAMEL-12630; https://github.com/apache/camel/commit/13035e06e6da532e98877bf9ea2abe9c18c31187,https://issues.apache.org/jira/browse/CAMEL-12630,apache issue tracker,successful,,https://issues.apache.org/jira/browse/CAMEL-12630,jira issue tracker,https://issues.apache.org/jira/browse/CAMEL-12630,jira issue tracker,2018-07-09T07:18:00Z,https://issues.apache.org/jira/browse/CAMEL-12630,ok,parsed from Jira HTML fallback,created_at
100,CVE-2021-37137,"Merge pull request from GHSA-grg4-wf29-r9vv

Motivation:

We should do the Bzip2 decoding in a streaming fashion and so ensure we propagate the buffer as soon as possible through the pipeline. This allows the users to release these buffers as fast as possible.

Modification:

- Change the Bzip2Decoder to do the decompression of data in a streaming fashion.
- Add some safety check to ensure the block length never execeeds the maximum (as defined in the spec)

Result:

No more risk of an OOME by decompress some large data via bzip2.

Thanks to Ori Hollander of JFrog Security for reporting the issue.

(we got acquired during the process and now Vdoo is part of JFrog company)",,contains links,https://github.com/netty/netty/commit/41d3d61a61608f2223bb364955ab2045dd5e4020,netty/netty,https://github.com/netty/netty/commit/41d3d61a61608f2223bb364955ab2045dd5e4020,200,,https://github.com/advisories/GHSA-grg4-wf29-r9vv; https://github.com/netty/netty/commit/deb048985bd74a825131e51849446d1e905b5e93,https://github.com/advisories/GHSA-grg4-wf29-r9vv,github advisory,successful,,https://github.com/advisories/GHSA-grg4-wf29-r9vv,github advisory,https://github.com/advisories/GHSA-grg4-wf29-r9vv,github advisory,2021-09-09T17:11:21Z,https://api.github.com/advisories/GHSA-grg4-wf29-r9vv,ok,GitHub advisory API exposes published_at; used as advisory availability date,published_at
101,CVE-2018-1274,DATACMNS-1285 - PropertyPath now limits the depth of its parsing to 1000 segments.,,contains links,https://github.com/spring-projects/spring-data-commons/commit/371f6590c509c72f8e600f3d05e110941607fba;https://github.com/spring-projects/spring-data-commons/commit/3d8576fe4e4e71c23b9e6796b32fd56e51182ee,spring-projects/spring-data-commons,https://github.com/spring-projects/spring-data-commons/commit/371f6590c509c72f8e600f3d05e110941607fba,200,,https://jira.spring.io/browse/DATACMNS-1285; https://github.com/spring-projects/spring-data-commons/commit/999d26436b8327143a7ba620ec6e3834634d7b0c,https://jira.spring.io/browse/DATACMNS-1285,jira issue tracker,successful,,https://jira.spring.io/browse/DATACMNS-1285,jira issue tracker,https://jira.spring.io/browse/DATACMNS-1285,jira issue tracker,,https://jira.spring.io/browse/DATACMNS-1285,not_available,,
102,CVE-2019-3778,"DefaultRedirectResolver matches on userinfo and query

Fixes gh-1585",,contains links,https://github.com/spring-projects/spring-security-oauth/commit/97e0b4ab282acbed3588e05be03d5a0c4dbf3367,spring-projects/spring-security-oauth,https://github.com/spring-projects/spring-security-oauth/commit/97e0b4ab282acbed3588e05be03d5a0c4dbf3367,200,,https://github.com/spring-attic/spring-security-oauth/issues/1585; https://github.com/spring-attic/spring-security-oauth/commit/1e5536af65d76696908fc277432f0399e31acc33,https://github.com/spring-attic/spring-security-oauth/issues/1585,github issue,successful,,https://github.com/spring-attic/spring-security-oauth/issues/1585,github issue,https://github.com/spring-attic/spring-security-oauth/issues/1585,github issue,2019-02-19T01:18:01Z,https://api.github.com/repos/spring-attic/spring-security-oauth/issues/1585,ok,,created_at
103,CVE-2016-3086,"Remove parent's env vars from child processes

(cherry picked from commit b0bcb4e728e91c1c1acc514deb3f2c95626147b2)",,contains links,https://github.com/apache/hadoop/commit/c3b7425bf108a600889a4d59ae947b6f7523dcca,apache/hadoop,https://github.com/apache/hadoop/commit/c3b7425bf108a600889a4d59ae947b6f7523dcca,200,,https://github.com/apache/hadoop/commit/b0bcb4e728e91c1c1acc514deb3f2c95626147b2; https://github.com/apache/hadoop/commit/a1272d5fc019608d3ddca2c8ed2e03f2ddc7a0d7,https://github.com/apache/hadoop/commit/b0bcb4e728e91c1c1acc514deb3f2c95626147b2,github commit,successful,,https://github.com/apache/hadoop/commit/b0bcb4e728e91c1c1acc514deb3f2c95626147b2,github commit,https://github.com/apache/hadoop/commit/b0bcb4e728e91c1c1acc514deb3f2c95626147b2,github commit,2016-05-06T16:33:36Z,https://api.github.com/repos/apache/hadoop/commits/b0bcb4e728e91c1c1acc514deb3f2c95626147b2,ok,GitHub commit URL has no created_at; used commit committer date,commit_committer_date
104,CVE-2016-6652,"DATAJPA-965 - Fix potential blind SQL injection in Sort when used in combination with @Query.

We now decline sort expressions that contain functions such as ORDER BY LENGTH(name) when used with repository having a String query defined via the @Query annotation.

Think of a query method as follows:

@Query(""select p from Person p where LOWER(p.lastname) = LOWER(:lastname)"")
List<Person> findByLastname(@Param(""lastname"") String lastname, Sort sort);

Calls to findByLastname(""lannister"", new Sort(""LENGTH(firstname)"")) from now on throw an Exception indicating function calls are not allowed within the _ORDER BY_ clause. However you still can use JpaSort.unsafe(""LENGTH(firstname)"") to restore the behavior.

Kudos to Niklas Särökaari, Joona Immonen, Arto Santala, Antti Virtanen, Michael Holopainen and Antti Ahola who brought this to our attention.",,contains links,https://github.com/spring-projects/spring-data-jpa/commit/a22c17fc12f7063716cb40c11d1ff4e265ef8556,spring-projects/spring-data-jpa,https://github.com/spring-projects/spring-data-jpa/commit/a22c17fc12f7063716cb40c11d1ff4e265ef8556,200,,https://jira.spring.io/browse/DATAJPA-965; https://github.com/spring-projects/spring-data-jpa/commit/9ce31b9da83aaeae91d3f3257a6d3e98fabbd8e8,https://jira.spring.io/browse/DATAJPA-965,jira issue tracker,successful,,https://jira.spring.io/browse/DATAJPA-965,jira issue tracker,https://jira.spring.io/browse/DATAJPA-965,jira issue tracker,,https://jira.spring.io/browse/DATAJPA-965,not_available,,
105,CVE-2020-12480,"Fixed CSRF handling for invalid content types

(cherry picked from commit 681d8ee3f785a6105b0595d8f10a8ee5718e6d7b)",,contains links,https://github.com/playframework/playframework/commit/c82de44fc50b7c58c6e0580f1f67ff08aa7bd154,playframework/playframework,https://github.com/playframework/playframework/commit/c82de44fc50b7c58c6e0580f1f67ff08aa7bd154,200,,https://github.com/playframework/playframework/commit/681d8ee3f785a6105b0595d8f10a8ee5718e6d7b; https://github.com/playframework/playframework/commit/f0cafae371821b99a8e96ba48c53822274dc675a,https://github.com/playframework/playframework/commit/681d8ee3f785a6105b0595d8f10a8ee5718e6d7b,github commit,successful,,https://github.com/playframework/playframework/commit/681d8ee3f785a6105b0595d8f10a8ee5718e6d7b,github commit,https://github.com/playframework/playframework/commit/681d8ee3f785a6105b0595d8f10a8ee5718e6d7b,github commit,2020-05-19T00:45:36Z,https://api.github.com/repos/playframework/playframework/commits/681d8ee3f785a6105b0595d8f10a8ee5718e6d7b,ok,GitHub commit URL has no created_at; used commit committer date,commit_committer_date
106,CVE-2018-1287,not found,,contains links,https://github.com/apache/jmeter/commit/8a0154759224243fb72dd41a4a65ad0f5612a739,apache/jmeter,https://github.com/apache/jmeter/commit/8a0154759224243fb72dd41a4a65ad0f5612a739,200,,https://svn.apache.org/repos/asf/jmeter/trunk@1822052; https://github.com/apache/jmeter/commit/f65fce9ba1834a3b3aff67d654015e516912f5a8,https://svn.apache.org/repos/asf/jmeter/trunk@1822052,source/tracker link,successful,,https://svn.apache.org/repos/asf/jmeter/trunk@1822052,svn/source link,https://svn.apache.org/repos/asf/jmeter/trunk@1822052,svn/source link,,https://svn.apache.org/repos/asf/jmeter/trunk@1822052,not_available,"SVN revision date not found for r1822052; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/jmeter/trunk@1822052",
107,CVE-2016-0785,Ports blocking eval expressions from commit 61a7ee296161bbfa61e90871649598a2e4a680a2,,contains links,https://github.com/apache/struts/commit/bd1a121b8286c412f5fc84c61599c293483fc11a,apache/struts,https://github.com/apache/struts/commit/bd1a121b8286c412f5fc84c61599c293483fc11a,200,,https://github.com/apache/struts/commit/61a7ee296161bbfa61e90871649598a2e4a680a2; https://github.com/apache/struts/commit/6177cf3387ad2daf0be30eae1c47c1f8dcc72122,https://github.com/apache/struts/commit/61a7ee296161bbfa61e90871649598a2e4a680a2,github commit,successful,,https://github.com/apache/struts/commit/61a7ee296161bbfa61e90871649598a2e4a680a2,github commit,https://github.com/apache/struts/commit/61a7ee296161bbfa61e90871649598a2e4a680a2,github commit,2016-01-10T11:00:10Z,https://api.github.com/repos/apache/struts/commits/61a7ee296161bbfa61e90871649598a2e4a680a2,ok,GitHub commit URL has no created_at; used commit committer date,commit_committer_date
108,CVE-2019-10219,not found,,contains links,https://github.com/hibernate/hibernate-validator/commit/c1ce5278846a6fa1b009412fa65cbd33794050e8;https://github.com/hibernate/hibernate-validator/commit/20d729548511ac5cff6fd459f93de137195420fe,hibernate/hibernate-validator,https://github.com/hibernate/hibernate-validator/commit/c1ce5278846a6fa1b009412fa65cbd33794050e8,200,,https://github.com/advisories/GHSA-m8p2-495h-ccmh; https://github.com/hibernate/hibernate-validator/commit/020538e41a28a4e3086b515d83955ecb5e7b4e36,https://github.com/advisories/GHSA-m8p2-495h-ccmh,github advisory,successful,,https://github.com/advisories/GHSA-m8p2-495h-ccmh,github advisory,https://github.com/advisories/GHSA-m8p2-495h-ccmh,github advisory,2020-01-08T17:01:52Z,https://api.github.com/advisories/GHSA-m8p2-495h-ccmh,ok,GitHub advisory API exposes published_at; used as advisory availability date,published_at
109,CVE-2010-2232,not found,,contains links,https://github.com/apache/derby/commit/ffa9392f7564652afc5d499a637aa2f5289cacc2,apache/derby,https://github.com/apache/derby/commit/ffa9392f7564652afc5d499a637aa2f5289cacc2,200,,https://svn.apache.org/repos/asf/db/derby/code/branches/10.6@957278; https://github.com/apache/derby/commit/6d5c3f07eeb37cf64a5ab0ef49e5b271fd6ae8ce,https://svn.apache.org/repos/asf/db/derby/code/branches/10.6@957278,source/tracker link,successful,,https://svn.apache.org/repos/asf/db/derby/code/branches/10.6@957278,svn/source link,https://svn.apache.org/repos/asf/db/derby/code/branches/10.6@957278,svn/source link,,https://svn.apache.org/repos/asf/db/derby/code/branches/10.6@957278,not_available,"SVN revision date not found for r957278; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/db/derby/code/branches/10.6@957278",
110,CVE-2021-22696,"Disallow OAuth2 request_uri by default

(cherry picked from commit 40503a53914758759894f704bbf139ae89ace286)",,contains links,https://github.com/apache/cxf/commit/7d5d2c7a019dd1e1d0566daf9f1ed5b7b0dd66b7,apache/cxf,https://github.com/apache/cxf/commit/7d5d2c7a019dd1e1d0566daf9f1ed5b7b0dd66b7,200,,https://github.com/apache/cxf/commit/40503a53914758759894f704bbf139ae89ace286; https://github.com/apache/cxf/commit/af8ac0ef7d7871af15aed635ce324edf5317edd5,https://github.com/apache/cxf/commit/40503a53914758759894f704bbf139ae89ace286,github commit,successful,,https://github.com/apache/cxf/commit/40503a53914758759894f704bbf139ae89ace286,github commit,https://github.com/apache/cxf/commit/40503a53914758759894f704bbf139ae89ace286,github commit,2021-01-06T09:30:08Z,https://api.github.com/repos/apache/cxf/commits/40503a53914758759894f704bbf139ae89ace286,ok,GitHub commit URL has no created_at; used commit committer date,commit_committer_date
111,CVE-2014-8152,not found,,contains links,https://github.com/apache/santuario-java/commit/55857fd4cdfdb1af4069170ecdac448c078f544e;https://github.com/apache/santuario-xml-security-java/commit/3d7086c603a4538933dfa98d697d0df4539a984f,apache/santuario-java,https://github.com/apache/santuario-java/commit/55857fd4cdfdb1af4069170ecdac448c078f544e,200,,https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1634334; https://github.com/apache/santuario-java/commit/5b197b8ce5a81414138e96870bd619f3c733631f,https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1634334,source/tracker link,successful,,https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1634334,svn/source link,https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1634334,svn/source link,,https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1634334,not_available,"SVN revision date not found for r1634334; last error: <!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>401 Unauthorized</title>
</head><body>
<h1>Unauthorized</h1>
<p>This server could not verify that you
are authorized to access the document
requested.  Either you supplied the wrong
credentials (e.g., bad password), or your
browser doesn't understand how to supply
the credentials required.</p>
</body></html>
 (401) for https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1634334",
112,CVE-2021-37136,"Merge pull request from GHSA-9vjp-v76f-g363

Motivation:

e Snappy frame decoder function doesn't restrict the size of the compressed data (and the uncompressed data) which may lead to excessive memory usage. Beside this it also may buffer reserved skippable chunks until the whole chunk was received which may lead to excessive memory usage as well.

Modifications:

- Add various validations for the max allowed size of a chunk
- Skip bytes on the fly when an skippable chunk is handled

Result:

No more risk of OOME. Thanks to Ori Hollander of JFrog Security for reporting the issue.",,contains links,https://github.com/netty/netty/commit/6da4956b31023ae967451e1d94ff51a746a9194f,netty/netty,https://github.com/netty/netty/commit/6da4956b31023ae967451e1d94ff51a746a9194f,200,,https://github.com/advisories/GHSA-9vjp-v76f-g363; https://github.com/netty/netty/commit/41d3d61a61608f2223bb364955ab2045dd5e4020,https://github.com/advisories/GHSA-9vjp-v76f-g363,github advisory,successful,,https://github.com/advisories/GHSA-9vjp-v76f-g363,github advisory,https://github.com/advisories/GHSA-9vjp-v76f-g363,github advisory,2021-09-09T17:11:31Z,https://api.github.com/advisories/GHSA-9vjp-v76f-g363,ok,GitHub advisory API exposes published_at; used as advisory availability date,published_at
113,CVE-2018-1296,"HDFS-12832. INode.getFullPathName may throw ArrayIndexOutOfBoundsException lead to NameNode exit. Contribuited by Konstantin Shvachko.

(cherry picked from commit d331762f24b3f22f609366740c9c4f449edc61ac)",,contains links,https://github.com/apache/hadoop/commit/7252e18c30f40bce9d01d5bb77f0ae526f479ad4,apache/hadoop,https://github.com/apache/hadoop/commit/7252e18c30f40bce9d01d5bb77f0ae526f479ad4,200,,https://issues.apache.org/jira/browse/HDFS-12832; https://github.com/apache/hadoop/commit/d331762f24b3f22f609366740c9c4f449edc61ac; https://github.com/apache/hadoop/commit/0da13b90f713aae3ee2e84efe5ae17e1c0a02b9d,https://issues.apache.org/jira/browse/HDFS-12832,apache issue tracker,successful,,https://issues.apache.org/jira/browse/HDFS-12832,jira issue tracker,https://issues.apache.org/jira/browse/HDFS-12832,jira issue tracker,2017-11-17T11:43:00Z,https://issues.apache.org/jira/browse/HDFS-12832,ok,parsed from Jira HTML fallback,created_at
